BASMID,ALLGRADEX,EDCPUB,SCCHOICE,SPUBCHOIX,SCONSIDR,SCHLHRSWK,EINTNET,MOSTIMPT,INTNUM,SEENJOY,SEGRADES,SEABSNT,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,CHLDNT,SEFUTUREX,DSBLTY,HHPARN19X,HHPARN19_BRD,NUMSIBSX,PARGRADEX,RACEETH,INTACC,CENREG,ZIPLOCL
20191106054,9,1,1,1,2,4,4,-1,-1,1,1,1,3,1,2,1,2,1,1,2,2,3,2,1,1,1,1,1,1,2,2,3,1,1,3,2,2,2,1,2,1,1,2,5,1,1,1,7,2007,2,2,3,1,1,2,1,1,45,12,49,1,9,1,1,5,2,1,1,0,3,1,1,2,42
20191106056,4,1,1,3,2,4,4,-1,-1,1,2,1,3,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,2,2,2,2,2,4,2,1,2,6,2012,2,2,4,1,1,2,1,1,30,12,35,1,8,1,3,6,2,1,1,1,3,1,1,2,41
20191106059,6,1,2,3,2,4,4,-1,-1,2,5,1,2,2,2,1,2,1,2,2,2,12,1,2,2,2,2,2,2,1,5,1,1,1,3,1,1,1,1,2,1,1,2,7,1,2,2,9,2009,2,2,5,1,1,1,1,1,40,12,39,1,4,2,1,4,2,1,1,2,1,4,1,1,21
20191106068,9,1,1,2,1,4,4,-1,-1,2,3,1,3,1,2,2,2,2,2,2,2,12,2,2,2,2,3,2,3,1,1,3,1,1,4,1,1,1,1,2,1,1,2,7,2,2,1,7,2006,1,2,3,1,1,2,3,1,40,12,47,2,7,1,1,2,2,2,2,1,3,1,1,2,31
20191106070,11,1,2,1,2,2,4,-1,-1,2,2,2,2,1,2,1,1,1,2,2,2,20,1,1,1,1,2,1,1,1,0,3,3,1,4,2,2,1,1,1,2,1,1,7,2,2,2,9,2004,1,4,4,1,1,2,1,5,-1,0,43,1,5,2,2,5,1,1,1,1,1,3,1,2,11
20191106084,14,1,1,3,1,4,4,-1,-1,2,2,1,3,2,2,1,2,1,2,2,1,3,1,1,3,2,2,2,3,4,10,1,1,1,3,2,2,2,2,2,1,1,1,7,1,1,2,8,2001,2,2,4,5,1,2,5,1,40,12,48,2,2,2,5,2,2,2,2,1,2,3,3,4,11
20191106140,14,1,1,1,2,4,4,-1,-1,1,1,1,1,1,1,1,1,2,1,1,2,24,1,1,1,1,1,1,1,2,2,1,1,1,4,1,1,1,1,1,1,1,2,3,2,2,1,3,2002,2,2,4,1,1,2,1,1,40,12,45,1,8,1,1,4,2,1,1,1,3,1,1,3,41
20191106143,6,1,1,1,2,4,4,-1,-1,2,1,1,2,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,5,2,2,1,4,5,1,1,2,1,1,1,1,3,2,2,1,3,2011,2,2,3,1,1,2,3,1,45,12,35,2,7,1,2,5,2,2,2,1,3,1,1,2,42
20191106151,12,1,2,1,2,4,4,-1,-1,1,2,2,3,1,2,1,2,1,1,2,2,5,1,1,1,1,1,3,2,2,4,3,1,1,2,1,2,1,2,1,1,1,2,3,2,2,2,10,2004,2,2,4,1,1,2,5,1,33,12,33,2,3,1,2,4,1,2,2,2,2,1,3,3,21
20191106167,15,1,2,3,2,4,4,-1,-1,3,3,3,3,2,2,1,1,1,2,2,1,2,1,1,1,3,1,2,2,4,1,1,2,1,2,3,1,1,1,1,1,1,1,4,1,1,1,9,2001,1,2,4,1,1,2,5,6,-1,12,40,2,4,1,1,2,2,2,2,0,3,1,1,3,21
20191106190,14,1,1,1,2,4,4,-1,-1,2,2,2,2,1,1,1,2,2,1,2,2,10,1,1,1,1,1,1,1,3,6,1,1,1,3,1,1,2,2,2,1,1,1,4,2,2,2,4,2002,2,2,3,1,1,2,1,1,45,12,46,1,9,1,1,6,2,1,1,0,5,5,1,4,13
20191106203,10,2,1,2,2,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,2,2,20,1,1,1,1,1,1,1,3,3,1,1,1,2,1,1,2,2,2,1,1,2,4,2,2,1,7,2005,1,2,4,1,1,2,3,2,30,12,47,2,4,2,2,5,2,2,2,2,3,1,1,2,11
20191106208,14,1,1,1,2,4,3,3,1,3,3,4,3,1,2,1,2,2,1,2,2,10,2,2,3,2,1,2,3,2,5,1,1,1,3,1,1,2,2,1,1,1,1,7,2,2,1,9,2001,1,2,8,2,1,1,1,1,40,12,45,1,9,1,1,2,2,1,1,5,3,1,1,3,31
20191106218,13,1,1,1,2,4,4,-1,-1,3,1,1,2,1,2,1,2,2,2,2,2,6,2,1,1,2,2,2,2,2,2,3,2,1,2,1,1,2,1,1,1,1,1,6,1,1,1,10,2003,2,2,4,2,1,1,1,3,-1,0,38,1,8,2,1,6,2,1,1,1,4,5,1,4,21
20191106289,13,1,2,2,2,4,4,-1,-1,4,2,1,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,1,2,2,2,1,2,1,2,2,2,4,10,2002,1,2,4,1,1,2,1,5,-1,0,50,1,5,1,1,5,1,1,1,1,1,3,1,2,21
20191106312,9,1,1,1,1,4,4,-1,-1,1,2,1,2,1,1,1,2,1,2,2,1,4,1,1,2,2,2,2,2,4,15,1,1,1,4,4,2,2,1,1,1,1,1,2,1,1,1,9,2007,2,6,4,2,1,1,1,2,40,12,46,1,11,1,1,6,2,1,1,1,5,4,1,2,21
20191106328,15,1,1,1,2,4,4,-1,-1,2,1,1,2,1,1,1,2,2,2,2,2,4,2,1,2,2,3,3,3,4,4,1,1,1,3,1,1,1,1,1,1,2,1,7,2,2,1,11,2000,2,2,3,2,1,1,1,1,45,12,49,1,7,1,2,6,2,1,1,0,4,1,1,2,12
20191106340,11,1,2,2,2,4,4,-1,-1,2,3,1,3,1,1,1,1,1,2,2,1,2,1,1,3,2,3,2,4,4,10,1,1,1,4,4,1,2,2,1,1,1,2,6,2,2,1,10,2004,1,2,3,1,1,2,3,1,40,12,43,2,4,1,1,5,1,2,2,1,4,1,1,2,21
20191106357,9,2,1,2,1,4,4,-1,-1,2,2,1,3,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,3,6,1,1,1,4,3,1,1,2,1,1,1,2,0,1,1,3,8,2007,1,2,4,1,1,2,1,1,40,12,39,1,9,2,1,5,1,1,1,1,4,1,1,2,22
20191106371,5,1,2,1,2,4,4,-1,-1,2,1,1,2,1,2,1,2,2,2,2,2,4,1,1,1,1,1,1,1,4,12,2,2,1,4,3,2,1,1,1,1,2,2,4,1,2,1,9,2011,2,2,7,5,1,1,5,2,40,12,27,1,8,1,1,6,2,3,1,3,4,2,1,3,11
20191106407,10,1,1,1,2,4,4,-1,-1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,4,1,1,2,2,1,1,2,2,7,2,1,1,9,2006,2,2,3,5,5,2,3,6,-1,9,60,1,9,1,2,5,2,2,1,0,3,1,1,4,12
20191106409,8,1,1,1,1,4,4,-1,-1,2,2,1,1,1,1,1,1,1,1,2,2,5,1,1,2,2,2,2,1,4,5,1,2,1,4,2,1,1,1,1,1,1,1,7,2,2,3,2,2008,1,3,3,1,1,2,5,3,-1,0,37,1,2,2,4,6,2,1,1,0,5,3,3,4,11
20191106416,4,1,1,3,1,4,4,-1,-1,1,3,1,3,2,2,2,2,2,2,2,1,1,1,1,4,3,4,4,3,3,2,2,2,1,4,2,1,1,2,2,1,1,1,7,1,2,1,11,2011,1,2,6,2,1,1,1,5,-1,8,32,1,4,2,2,2,2,1,1,4,2,3,3,3,11
20191106450,10,1,2,2,2,4,4,-1,-1,2,2,1,3,1,2,1,1,1,2,2,1,6,1,1,2,2,1,1,1,2,3,1,1,2,3,1,1,1,2,1,2,1,1,6,2,2,1,8,2005,2,2,3,2,2,1,1,1,50,12,58,1,4,1,1,5,1,1,1,0,2,5,1,2,41
20191106452,14,2,1,2,2,4,4,-1,-1,2,1,1,2,1,1,1,2,2,2,2,2,40,2,1,1,1,1,1,1,4,4,1,2,1,1,5,2,2,2,1,1,1,2,0,2,2,1,10,2001,1,2,5,1,1,2,1,1,50,12,41,1,8,1,2,5,2,1,1,2,4,1,1,3,21
20191106463,12,1,1,1,1,4,4,-1,-1,2,1,1,3,2,1,1,2,2,1,2,1,30,1,1,2,2,3,3,2,5,-1,-1,-1,-1,-1,-1,2,2,2,1,1,2,2,0,2,1,2,5,2003,1,2,4,2,1,1,1,1,48,12,45,1,8,1,5,5,2,1,1,1,3,1,1,3,41
20191106473,4,1,2,3,2,2,4,-1,-1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,4,3,2,1,1,2,2,2,1,6,2,2,1,8,2012,2,2,6,1,1,2,5,1,8,3,24,1,4,1,4,4,2,2,1,3,2,2,1,2,11
20191106475,4,1,1,2,2,4,4,-1,-1,1,1,1,1,1,1,1,2,1,1,2,2,4,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,5,1,1,2,8,2012,1,2,4,1,1,2,1,1,50,12,35,1,9,2,2,6,2,1,1,1,3,5,1,4,41
20191106478,8,1,2,2,1,4,4,-1,-1,1,5,1,1,1,2,1,2,2,1,2,2,4,2,1,1,1,1,1,2,4,10,1,1,1,2,2,1,2,1,1,1,2,1,6,2,1,1,11,2007,2,2,4,1,1,2,1,2,55,12,43,1,10,1,2,6,2,1,1,1,5,3,1,2,31
20191106485,10,1,2,2,1,4,4,-1,-1,2,4,1,5,1,2,1,2,1,1,2,2,1,1,1,2,2,2,3,2,2,5,1,1,1,4,4,2,2,2,1,1,1,1,3,2,2,1,11,2006,1,2,4,2,3,1,1,1,50,12,37,1,2,2,1,3,2,1,1,1,3,5,1,2,12
20191106486,13,2,1,2,1,3,4,-1,-1,2,1,1,2,1,2,1,1,1,1,2,1,10,1,1,1,2,2,1,1,4,10,1,1,3,1,5,2,2,2,2,2,2,2,3,2,2,1,4,2003,2,2,6,1,1,2,1,5,-1,0,48,1,12,1,1,6,2,1,1,3,5,1,1,1,21
20191106504,12,1,1,1,1,4,4,-1,-1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,3,1,2,2,3,1,2,2,2,2,1,1,2,4,2,2,3,12,2003,2,2,3,2,1,1,1,1,40,12,46,1,10,1,2,6,1,1,1,0,5,1,1,2,22
20191106514,4,2,1,1,2,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,5,1,1,1,4,4,2,1,1,1,1,1,2,1,2,2,1,11,2011,1,2,2,1,1,2,5,1,24,12,42,2,5,2,1,6,2,2,2,0,3,2,1,3,32
20191106517,7,1,1,1,2,4,4,-1,-1,1,1,1,2,1,2,1,2,1,1,2,2,5,2,1,1,1,1,1,1,4,3,1,1,1,4,4,1,1,2,1,2,1,2,5,2,1,1,6,2009,2,2,4,1,1,2,1,1,50,12,40,1,9,1,1,6,2,1,1,1,3,1,1,3,21
20191106533,4,1,1,1,1,2,4,-1,-1,2,2,1,3,1,2,1,2,1,1,2,2,4,2,1,1,1,1,1,1,4,10,2,2,1,4,2,2,1,1,1,1,1,1,7,1,2,2,5,2009,1,3,3,2,1,1,5,1,10,12,37,1,4,2,2,5,2,1,1,0,4,3,1,4,21
20191106561,7,1,2,3,1,4,4,-1,-1,3,3,1,4,1,1,1,1,1,1,2,1,10,1,1,3,2,4,3,2,4,10,2,2,1,4,4,1,1,1,2,1,1,2,7,2,2,1,7,2009,2,2,4,2,3,1,3,1,72,12,39,1,6,1,3,4,2,1,1,1,3,1,1,2,42
20191106566,11,1,1,1,2,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,2,2,2,2,3,3,3,1,3,1,1,2,2,2,1,1,2,5,1,1,1,2,2005,2,2,4,1,1,2,3,1,55,12,52,2,7,1,1,5,2,2,2,1,4,1,1,4,32
20191106591,2,1,1,1,1,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,1,1,2,2,1,2,1,3,2,2,1,6,2013,2,2,5,1,1,2,1,1,40,12,38,1,8,1,1,5,2,1,1,1,3,5,1,4,21
20191106605,13,1,1,1,1,4,4,-1,-1,2,1,1,1,1,1,1,1,2,1,2,1,50,2,1,2,2,2,2,1,3,15,1,1,1,3,1,1,2,1,2,1,1,1,5,2,1,1,6,2003,2,2,5,2,1,1,1,1,50,12,52,1,10,1,2,5,2,1,1,2,4,1,1,4,41
20191106620,13,1,2,3,2,4,4,-1,-1,2,2,1,3,1,2,1,2,1,2,2,1,30,1,1,2,2,3,3,2,3,5,1,2,1,4,3,1,2,2,1,1,1,2,5,2,2,1,2,2003,1,2,6,1,3,2,1,1,60,12,43,1,12,1,1,3,2,1,1,3,5,1,1,3,41
20191106630,10,1,1,1,2,4,4,-1,-1,1,2,1,2,1,1,1,1,1,1,2,1,8,1,1,1,1,1,1,2,3,6,1,1,1,4,3,2,1,1,2,2,2,1,6,1,2,2,10,2005,1,4,2,1,1,2,3,1,35,12,44,2,6,1,2,6,1,2,2,0,3,3,1,2,21
20191106631,2,1,2,2,1,4,4,-1,-1,3,5,1,3,1,1,1,1,1,1,2,2,7,2,2,1,1,2,1,1,2,2,3,1,1,4,2,1,1,1,1,1,1,1,7,2,1,1,8,2013,2,2,3,5,5,2,3,7,-1,0,57,1,2,2,2,6,2,4,1,0,3,1,1,4,22
20191106642,11,2,1,2,1,4,4,-1,-1,2,2,1,3,1,1,1,2,1,1,2,1,4,2,1,2,2,1,3,2,4,15,1,1,1,4,4,1,1,1,1,1,1,1,3,2,1,1,9,2005,2,2,7,1,1,2,1,1,32,12,47,1,12,1,1,5,2,1,1,4,5,3,1,4,21
20191106656,7,1,1,1,2,4,4,-1,-1,1,1,1,1,1,2,1,2,1,1,1,1,10,1,1,1,1,1,1,1,3,4,1,1,1,4,2,1,1,1,1,1,1,1,5,2,1,1,12,2008,2,2,4,1,1,2,1,1,48,10,44,1,8,1,2,6,2,1,1,1,5,3,1,3,11
20191106671,9,1,1,3,1,4,4,-1,-1,3,4,1,4,1,2,1,1,1,2,2,1,5,1,1,3,4,3,3,4,3,6,3,2,1,4,3,2,1,1,1,2,1,2,2,2,1,3,2,2007,1,2,3,7,1,2,3,1,40,12,41,1,5,1,2,2,1,2,1,0,3,1,1,1,21
20191106680,11,1,1,2,1,4,4,-1,-1,2,3,1,4,1,1,1,1,1,1,2,2,4,1,1,1,1,1,2,1,2,3,3,2,1,3,2,1,2,1,1,1,1,1,5,1,2,2,7,2005,2,2,5,1,1,2,1,1,35,11,57,1,9,1,1,3,1,1,1,2,5,1,1,1,21
20191106696,15,1,1,1,2,4,3,6,2,2,2,2,3,1,1,1,2,2,1,2,2,3,1,1,1,1,1,1,2,3,10,1,1,1,2,5,1,2,2,2,2,2,2,7,2,2,4,7,2001,1,2,4,1,1,2,3,1,40,12,47,2,7,1,1,5,1,2,2,1,4,1,1,3,22
20191106713,12,1,1,2,1,4,4,-1,-1,1,1,1,1,1,2,1,2,2,1,2,1,5,1,1,1,1,1,1,1,4,5,1,1,1,2,5,2,2,2,2,1,1,2,3,2,1,1,9,2004,2,2,5,1,1,2,1,5,-1,0,46,1,12,1,1,6,2,1,1,2,4,1,1,2,13
20191106721,8,1,2,3,2,2,4,-1,-1,2,2,1,3,1,2,1,2,2,2,2,2,5,2,2,4,4,4,4,3,3,0,2,2,2,3,2,2,2,2,2,2,2,2,0,2,2,3,11,2010,2,2,5,1,3,2,4,1,25,9,45,2,1,2,2,5,2,2,2,0,3,3,3,2,21
20191106725,5,1,2,2,2,4,4,-1,-1,1,1,1,1,1,1,1,1,1,1,1,2,20,1,1,1,1,1,1,1,2,2,1,1,1,4,2,1,1,1,1,1,1,1,7,1,1,1,9,2010,2,2,5,2,1,1,1,1,60,12,38,1,12,1,1,6,2,1,1,2,5,1,1,1,21
20191106763,11,1,2,3,1,4,4,-1,-1,1,1,1,1,1,2,1,2,2,1,2,1,7,1,1,1,1,1,1,2,4,18,1,1,1,3,5,2,2,1,1,1,1,1,7,2,2,2,4,2005,1,2,4,1,1,2,1,1,40,12,48,1,8,2,1,6,2,1,1,1,3,2,1,4,12
20191106784,5,1,1,1,1,4,4,-1,-1,1,1,2,2,1,1,1,1,1,1,2,2,15,1,1,1,1,1,1,1,3,4,1,2,1,4,2,1,1,1,1,1,1,1,7,1,2,1,9,2010,1,2,3,2,1,1,4,1,45,12,42,2,10,1,2,5,2,3,2,1,4,1,1,2,21
20191106790,11,1,2,1,1,4,4,-1,-1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,1,1,3,1,4,15,1,2,1,4,3,1,1,2,1,2,1,1,4,1,1,2,4,2005,2,2,3,1,1,2,1,3,-1,4,45,1,9,1,1,6,1,1,1,0,5,2,1,3,11
20191106800,14,1,1,1,1,4,4,-1,-1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,1,3,1,1,4,1,1,2,2,2,2,2,2,5,1,1,1,9,2012,2,2,3,2,1,2,1,1,30,12,58,1,9,1,2,6,2,1,1,0,3,1,1,1,12
20191106809,14,1,2,2,2,4,4,-1,-1,2,1,1,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,11,2001,1,2,3,1,1,1,1,1,42,12,47,1,11,1,1,4,2,1,1,0,3,1,1,4,41
20191106823,14,1,2,2,2,4,4,-1,-1,2,2,2,3,1,1,1,1,2,1,1,1,25,1,1,2,2,1,2,2,2,2,1,2,1,4,5,2,2,2,1,1,1,1,5,2,2,1,6,2002,1,2,4,1,1,2,1,5,-1,0,46,1,9,1,2,5,2,1,1,1,3,1,1,1,21
20191106824,12,1,1,1,2,4,4,-1,-1,2,1,1,2,1,2,1,2,2,1,2,2,10,1,1,2,2,1,4,2,3,3,1,1,1,4,2,1,2,2,1,2,1,2,5,2,1,1,12,2003,2,2,5,1,1,2,1,1,25,12,49,1,9,1,1,5,2,1,1,2,5,1,1,2,31
20191106845,11,2,2,2,1,4,4,-1,-1,2,3,2,3,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,3,10,1,1,1,3,2,1,1,1,1,1,1,1,7,1,2,3,1,2015,2,2,6,1,1,2,5,3,-1,6,38,2,1,2,2,6,1,2,2,4,4,2,1,2,11
20191106870,15,1,1,1,2,4,3,14,2,1,1,1,1,1,1,1,2,1,1,2,1,20,1,1,1,2,1,1,1,4,15,2,2,1,1,1,1,2,2,2,1,1,2,4,2,2,1,7,2001,2,2,4,1,1,2,1,1,16,12,52,1,10,1,1,6,2,1,1,1,5,1,1,3,21
20191106887,13,1,1,1,1,4,4,-1,-1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,1,2,1,4,1,1,1,3,1,2,2,2,2,2,1,1,0,2,2,1,12,2003,1,2,2,2,1,1,5,1,36,12,41,2,5,3,2,5,2,3,2,0,3,5,1,2,11
20191106891,15,1,2,2,2,4,4,-1,-1,3,4,2,4,2,2,2,2,2,2,2,2,0,1,1,2,2,2,3,3,1,2,3,1,2,1,5,2,2,2,2,2,2,2,0,2,2,2,6,2001,1,2,4,2,3,1,1,3,-1,2,37,1,3,1,5,2,1,1,1,1,4,1,1,1,21
20191106897,6,1,1,3,2,4,4,-1,-1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,2,1,2,2,4,3,1,1,1,2,1,1,1,4,1,1,1,7,2011,2,2,5,5,1,2,1,2,40,12,39,1,9,1,1,6,2,1,1,1,3,1,1,4,12
20191106901,12,1,2,2,2,4,4,-1,-1,2,1,1,2,1,1,1,2,1,2,2,1,15,1,1,1,1,2,2,1,4,15,1,1,1,3,1,1,2,1,1,1,1,2,4,2,1,1,12,2004,1,4,6,1,1,2,1,1,36,12,42,1,8,1,1,6,2,1,1,2,4,1,1,1,21
20191106906,14,1,1,1,1,4,4,-1,-1,4,4,2,4,2,2,2,2,1,2,2,1,3,1,1,4,3,3,3,3,2,2,1,2,1,3,2,1,2,2,1,2,1,2,4,2,2,3,10,2001,2,2,3,1,1,2,5,1,40,12,46,2,5,1,1,4,1,2,2,0,3,1,1,4,13
20191106926,13,1,1,1,2,4,4,-1,-1,1,1,1,1,1,2,1,2,1,1,2,1,10,1,1,1,1,1,1,1,3,4,1,1,1,2,5,2,2,2,1,1,1,1,3,2,2,1,2,2003,1,2,3,2,1,1,1,1,40,12,56,1,10,1,2,5,2,1,1,0,4,1,1,3,11
20191106933,4,1,1,2,2,4,4,-1,-1,1,5,2,2,1,1,1,2,1,2,2,2,4,1,1,2,2,2,2,2,3,2,1,1,1,4,3,2,1,1,2,1,2,2,3,2,1,1,7,2012,2,2,4,2,1,1,1,1,45,12,40,1,11,1,3,5,2,1,1,1,5,1,1,1,21
20191106950,10,1,2,2,2,4,4,-1,-1,1,1,1,1,1,2,1,1,1,1,2,2,5,1,1,1,1,1,1,1,4,10,1,1,1,4,2,2,2,1,1,1,1,1,7,2,1,1,8,2006,1,4,4,1,1,2,1,3,-1,12,51,1,7,1,1,6,2,1,1,1,4,3,1,2,11
20191106952,6,1,1,2,1,4,4,-1,-1,2,1,1,2,1,1,1,2,1,1,2,2,8,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,2,1,1,1,7,2,2,2,11,2009,1,2,4,1,1,2,1,3,-1,9,39,1,7,1,1,6,2,1,1,1,5,1,1,2,32
20191106955,8,1,1,1,2,4,3,11,1,2,3,1,3,1,1,1,1,1,1,1,1,6,1,1,1,1,2,2,1,3,6,1,2,1,4,3,1,2,2,1,1,1,1,7,2,1,1,2,2008,1,2,4,5,5,2,1,2,35,12,65,2,8,1,1,4,1,4,2,0,3,3,1,3,12
20191106967,6,1,1,3,2,2,4,-1,-1,2,1,1,2,2,2,1,2,1,2,2,1,90,2,1,1,1,1,1,1,4,10,1,1,1,4,4,2,1,1,1,1,1,1,3,2,2,2,12,2009,1,2,5,1,1,2,5,1,24,8,30,1,3,2,3,6,2,2,1,2,3,2,3,2,42
20191106983,4,1,1,1,1,4,4,-1,-1,2,3,2,2,1,1,1,2,1,2,2,1,3,1,2,1,1,1,2,1,4,5,1,2,1,4,4,2,1,2,1,1,2,2,7,1,2,2,5,2012,2,2,3,1,1,2,3,3,-1,1,33,2,1,2,2,5,1,2,2,1,2,2,3,2,13
20191106984,12,1,2,1,1,4,4,-1,-1,3,1,1,1,1,2,1,2,1,2,2,2,10,1,1,2,2,3,2,2,6,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,6,2,1,1,12,2003,2,2,4,1,1,2,1,1,40,12,41,1,6,1,5,4,2,1,1,1,3,1,3,4,41
20191106987,10,1,1,3,2,4,4,-1,-1,2,3,1,3,2,2,2,2,2,2,2,2,0,1,1,2,2,2,1,3,2,2,3,1,1,4,2,2,2,2,2,2,2,2,3,1,2,1,10,2005,1,2,2,1,1,2,5,1,44,12,42,2,8,1,1,5,2,2,2,0,3,2,1,2,21
20191106991,12,1,1,3,2,4,4,-1,-1,2,1,1,2,1,1,1,2,2,1,2,1,4,2,1,1,1,1,1,1,4,12,1,1,1,2,1,2,2,1,1,2,1,1,3,2,1,3,1,2004,1,2,3,1,1,2,1,5,-1,2,55,1,9,1,1,5,2,1,1,0,4,1,1,4,12
20191106992,9,1,1,1,1,2,4,-1,-1,1,1,1,1,1,2,1,1,1,1,2,2,8,1,1,1,1,1,1,1,3,3,1,1,1,4,2,1,1,2,1,1,1,1,6,1,2,1,12,2006,2,2,6,1,1,2,1,1,40,12,42,1,9,1,2,6,2,1,1,3,5,3,1,2,11
20191106998,12,2,1,3,1,4,3,8,2,1,2,1,2,1,1,1,1,1,2,2,2,5,1,1,1,1,1,1,1,4,12,2,2,1,4,2,1,1,1,1,2,1,1,7,1,1,1,10,2003,2,2,4,2,1,1,1,1,50,12,58,1,10,1,1,5,1,1,1,1,4,1,1,2,21
20191106999,8,1,1,1,2,4,4,-1,-1,2,4,1,4,1,2,1,2,1,2,2,1,9,2,1,1,2,1,1,1,4,3,1,2,1,3,4,2,1,1,2,2,1,2,2,1,2,1,6,2007,1,2,4,1,1,2,1,7,-1,3,32,2,1,2,1,1,1,2,2,2,1,2,1,3,13
20191107002,9,2,1,1,1,4,4,-1,-1,1,1,1,1,1,1,1,1,1,2,1,2,10,2,1,1,1,1,2,2,4,9,1,1,1,3,3,1,2,2,1,1,1,2,3,2,1,1,10,2006,2,2,4,1,1,2,2,1,30,12,51,2,12,1,1,6,2,2,2,2,4,1,1,4,21
20191107013,13,1,2,2,2,4,4,-1,-1,2,2,1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,3,6,1,2,1,2,1,2,2,2,1,2,1,2,6,2,2,2,4,2003,2,2,3,2,1,1,3,1,48,12,56,2,5,1,1,3,2,3,2,1,3,1,1,2,13
20191107016,15,1,1,2,2,4,4,-1,-1,2,2,1,3,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,7,2,2,1,1,2001,1,2,4,2,1,1,1,1,60,12,44,1,8,1,1,4,2,1,1,1,3,1,1,1,41
20191107017,5,2,1,3,1,4,4,-1,-1,1,1,1,2,1,1,1,1,1,2,2,2,6,2,1,1,1,1,1,1,4,0,1,1,1,4,4,2,2,1,1,1,1,1,6,2,1,2,8,2010,2,4,5,1,1,2,1,5,-1,7,45,1,4,1,2,5,2,1,1,2,1,3,3,3,33
20191107036,7,1,1,3,2,4,4,-1,-1,1,1,1,3,1,2,1,2,1,1,2,2,3,2,2,1,1,1,1,1,1,5,1,1,1,4,4,2,2,1,2,2,2,2,4,2,2,1,2,2009,2,2,5,1,1,2,5,1,40,12,27,1,4,1,1,6,2,2,1,0,1,3,1,4,13
20191107052,9,1,2,3,1,4,4,-1,-1,2,3,1,4,1,2,1,2,1,2,2,1,5,1,1,2,2,2,3,2,3,8,1,2,1,4,3,1,1,2,1,1,2,2,5,1,2,2,3,2007,2,2,6,1,1,2,1,1,10,10,35,1,7,2,1,4,1,1,1,3,3,1,1,4,31
20191107058,5,1,1,3,1,4,4,-1,-1,2,5,1,4,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,3,5,1,1,2,4,3,2,1,1,2,2,1,2,0,2,2,3,7,2011,2,2,3,1,1,2,3,1,40,12,34,2,8,2,2,5,1,2,2,0,5,1,1,3,21
20191107063,12,1,1,1,2,4,3,7,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,6,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,1,7,2,1,1,3,2004,2,2,4,1,1,2,1,1,40,12,47,2,6,1,1,3,1,2,2,1,3,1,1,4,21
